,study.id,study.type,continent,study.yrs,exp.duration,yrs,lat,long,elevation ,map,mat,phot,dom.plant,plant.life,plant.season,aridity.index,Aridity Index,humid,clim,PET,MAP.clim,MAT.clim,system,sub.system,soil.class,sand,clay,silt,starting.bD,starting.bD.units,reps.exp,reps.control,graz.exp.rate,graz.control.rate,graz.exp.strat,graz.control.strat,animal1.exp.rate,animal1.exp,animal2.exp.rate,animal2.exp,animal1.control.rate,animal1.control,animal2.control.rate,animal2.control,animal.unit,animal.rate.unit,soil.upper,soil.lower,soil.dept,meanBD.exp,sdBD.exp,seBD.exp,meanBD.control,sdBD.control,seBD.control,BD.units,BD?,meanSOC.exp,sdSOC.exp,seSOC.exp,meanSOC.control,sdSOC.control,seSOC.control,SOC.units,meanSOC.exp.gkg,sdSOC.exp.gkg,seSOC.exp.gkg,meanSOC.control.gkg,sdSOC.control.gkg,seSOC.control.gkg,SOC.units,SOC?,seWHC.exp,meanWHC.control,seWHC.control,WHC.units,meanSOM.exp,sdSOM.exp,seSOM.exp,meanSOM.control,sdSOM.control,seSOM.control,SOM.units,meanSOM.exp.gkg,sdSOM.exp.gkg,seSOM.exp.gkg,meanSOM.control.gkg,sdSOM.control.gkg,seSOM.control.gkg,SOM.units.gkg,meanCN.exp,sdCN.exp,seCN.exp,meanCN.control,sdCN.control,seCN.control,CN.units,CN?,meanTN.exp,sdTN.exp,seTN.exp,meanTN.control,sdTN.control,seTN.control,TN.units,meanTN.exp.gkg,sdTN.exp.gkg,seTN.exp.gkg,meanTN.control.gkg,sdTN.control.gkg,seTN.control.gkg,TN.units,meanN2O.exp,seN2O.exp,meanN2O.control,seN2O.control,N2O.units,meanCO2.exp,seCO2.exp,meanCO2.control,seCO2.control,CO2.units,meanER.exp,seER.exp,meanER.control,seER.control,ER.units,meanNPP.exp,sdNPP.exp,seNPP.exp,meanNPP.control,sdNPP.control,seNPP.control,NPP.units,Notes
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,57,25,18,,,10,10,none,heavy,none,cont,,,,,,,,,,,30,45,3,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,11.9,0.260515838,1.12,12.83,0.215343168,0.37,Mg C ha-1,11.50333333,0.013446181,0.014933333,12.40233333,0.012328537,0.0074,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,none,heavy,none,cont,,,,,,,,,,,45,60,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,8.58,0.187834108,0.23,9.9,0.166165032,0.82,Mg C ha-1,8.294,0.009694809,0.003066667,9.57,0.009513056,0.0164,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,none,heavy,none,cont,,,,,,,,,,,60,90,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,12.63,0.276497062,1.24,12.81,0.215007481,0.41,Mg C ha-1,6.1045,0.007135515,0.008266667,6.1915,0.006154659,0.0041,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,none,heavy,none,cont,,,,,,,,,,,0,15,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,18.54,0.405879297,0,19.72,0.330987317,0,Mg C ha-1,17.922,0.020948923,0,19.06266667,0.018949239,0,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,none,heavy,none,cont,,,,,,,,,,,0,30,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,31.5,0.689600747,1.3,36.7,0.615985524,1.5,Mg C ha-1,15.225,0.017796415,0.008666667,17.73833333,0.017632786,0.015,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61.33333333,16.66666667,22,,,10,10,none,heavy,none,cont,,,,,,,,,,,0,90,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,64.6,1.414228834,2.5,72.1,1.210151397,1.7,Mg C ha-1,10.40777778,0.012165592,0.005555556,11.61611111,0.011546993,0.005666667,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,none,low,none,cont,,,,,,,,,,,0,30,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,59.5,21,19.5,,,10,10,none,low,none,cont,,,,,,,,,,,30,90,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,none,heavy,none,cont,,,,,,,,,,,0,30,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,63.5,12.5,24,,,10,10,none,heavy,none,cont,,,,,,,,,,,30,90,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,heavy,cont,cont,,,,,,,,,,,0,4,1,1.18,0.063004283,0.02,1.23,0.072846518,0.05,g cm-3,1,6.62,0.144925617,0.75,6.27,0.105237854,0.24,Mg C ha-1,19.529,0.022827336,0.0375,19.28025,0.019165528,0.03,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,heavy,cont,cont,,,,,,,,,,,4,8,1,1.18,0.063004283,0.02,1.23,0.072846518,0.05,g cm-3,1,3.92,0.085816982,0.12,4.38,0.073515439,0.25,Mg C ha-1,11.564,0.013517093,0.006,13.4685,0.013388359,0.03125,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,heavy,cont,cont,,,,,,,,,,,8,15,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,9.05,0.198123389,0.44,9.07,0.152234025,0.4,Mg C ha-1,18.74642857,0.021912593,0.012571429,18.78785714,0.018676065,0.017142857,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,57,25,18,,,10,10,low,heavy,cont,cont,,,,,,,,,,,15,30,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,14.31,0.313275768,0.7,16.85,0.282816242,0.54,Mg C ha-1,13.833,0.016169315,0.009333333,16.28833333,0.016191414,0.0108,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,57,25,18,,,10,10,low,heavy,cont,cont,,,,,,,,,,,30,45,3,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,9.2,0.201407202,0.98,12.83,0.215343168,0.37,Mg C ha-1,8.893333333,0.010395366,0.013066667,12.40233333,0.012328537,0.0074,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,low,heavy,cont,cont,,,,,,,,,,,45,60,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,7.9,0.172947489,1.35,9.9,0.166165032,0.82,Mg C ha-1,7.636666667,0.008926456,0.018,9.57,0.009513056,0.0164,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,low,heavy,cont,cont,,,,,,,,,,,60,90,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,13.03,0.285253896,1.6,12.81,0.215007481,0.41,Mg C ha-1,12.59566667,0.014723003,0.021333333,12.383,0.012309318,0.0082,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,heavy,cont,cont,,,,,,,,,,,0,15,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,21.02,0.460171673,,19.72,0.330987317,,Mg C ha-1,20.31933333,0.023751153,0,19.06266667,0.018949239,0,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,low,heavy,cont,cont,,,,,,,,,,,0,30,2,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,33.9,0.742141757,1.7,36.7,0.615985524,1.5,Mg C ha-1,16.385,0.019152333,0.011333333,17.73833333,0.017632786,0.015,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61.33333333,16.66666667,22,,,10,10,low,heavy,cont,cont,,,,,,,,,,,0,90,4,1.45,0.077420517,0.02,1.45,0.085875976,0.03,g cm-3,1,64.03,1.401750345,4.3,72.1,1.210151397,1.7,Mg C ha-1,10.31594444,0.012058248,0.009555556,11.61611111,0.011546993,0.005666667,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,none,cont,none,,,,,,,,,,,,4,1,1.18,0.069885277,0.03,1.02,0.054461329,0.02,g cm-3,1,1.39,0.030430001,,6.04,0.132228207,0.92,Mg C ha-1,19.529,0.019412798,0.05625,15.402,0.01800331,0.046,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,none,cont,none,,,,,,,,,,,,8,1,1.18,0.069885277,0.03,1.02,0.054461329,0.02,g cm-3,1,6.62,0.111112375,0.75,3.74,0.081876406,0.23,Mg C ha-1,11.564,0.011495191,0.009,9.537,0.011147745,0.0115,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,none,cont,none,,,,,,,,,,,,15,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,3.92,0.065794639,0.12,8.26,0.18082864,0.2,Mg C ha-1,18.74642857,0.018634883,0.018857143,17.11,0.019999781,0.005714286,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,57,25,18,,,10,10,low,none,cont,none,,,,,,,,,,,,30,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,9.05,0.151898338,0.44,14.61,0.319843394,0.89,Mg C ha-1,13.833,0.01375069,0.014,14.123,0.016508294,0.011866667,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,57,25,18,,,10,10,low,none,cont,none,,,,,,,,,,,,45,3,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,14.31,0.240184001,0.7,8.63,0.188928713,0.47,Mg C ha-1,8.893333333,0.008840416,0.0196,8.342333333,0.009751306,0.006266667,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,low,none,cont,none,,,,,,,,,,,,60,4,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,9.2,0.15441599,0.98,6.55,0.143393171,0.63,Mg C ha-1,7.636666667,0.007591227,0.027,6.331666667,0.007401049,0.0084,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,low,none,cont,none,,,,,,,,,,,,90,4,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,7.9,0.132596339,1.35,14.38,0.314808214,0.84,Mg C ha-1,6.297833333,0.00626036,0.016,6.950333333,0.008124205,0.0056,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,low,none,cont,none,,,,,,,,,,,,15,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,13.03,0.218700038,1.6,18.04,0.394933253,0,Mg C ha-1,18.937,0.01882432,0,17.43866667,0.020383958,0,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,low,none,cont,none,,,,,,,,,,,,30,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,19.59,0.328805352,0,32.65,0.714776648,0.9,Mg C ha-1,16.385,0.016287505,0.017,15.78083333,0.018446126,0.006,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61.33333333,16.66666667,22,,,10,10,low,none,cont,none,,,,,,,,,,,,90,4,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,33.9,0.568989353,1.7,62.21,1.361906746,1.4,Mg C ha-1,10.31594444,0.010254562,0.014333333,10.02272222,0.011715503,0.003111111,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,heavy,none,cont,none,,,,,,,,,,,,4,1,1.23,0.072846518,0.05,1.02,0.054461329,0.02,g cm-3,1,64.03,1.074701719,4.3,5.59,0.122376768,0.4,Mg C ha-1,19.28025,0.019165528,0.03,14.2545,0.016662004,0.02,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,heavy,none,cont,none,,,,,,,,,,,,8,1,1.23,0.072846518,0.05,1.02,0.054461329,0.02,g cm-3,1,6.27,0.105237854,0.24,3.92,0.085816982,0.16,Mg C ha-1,13.4685,0.013388359,0.03125,9.996,0.011684267,0.008,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,heavy,none,cont,none,,,,,,,,,,,,15,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,4.38,0.073515439,0.25,9.03,0.197685548,0.31,Mg C ha-1,18.78785714,0.018676065,0.017142857,18.705,0.021864168,0.008857143,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,57,25,18,,,10,10,heavy,none,cont,none,,,,,,,,,,,,30,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,9.07,0.152234025,0.4,12.99,0.284378213,0.82,Mg C ha-1,16.28833333,0.016191414,0.0108,12.557,0.014677806,0.010933333,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,57,25,18,,,10,10,heavy,none,cont,none,,,,,,,,,,,,45,3,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,16.85,0.282816242,0.54,11.9,0.260515838,1.12,Mg C ha-1,12.40233333,0.012328537,0.0074,11.50333333,0.013446181,0.014933333,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,heavy,none,cont,none,,,,,,,,,,,,60,4,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,12.83,0.215343168,0.37,8.58,0.187834108,0.23,Mg C ha-1,9.57,0.009513056,0.0164,8.294,0.009694809,0.003066667,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,62,17,21,,,10,10,heavy,none,cont,none,,,,,,,,,,,,90,4,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,9.9,0.166165032,0.82,12.63,0.276497062,1.24,Mg C ha-1,6.1915,0.006154659,0.0041,6.1045,0.007135515,0.008266667,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,5,65,8,27,,,10,10,heavy,none,cont,none,,,,,,,,,,,,15,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,12.81,0.215007481,0.41,18.54,0.405879297,0,Mg C ha-1,19.06266667,0.018949239,0,17.922,0.020948923,0,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,heavy,none,cont,none,,,,,,,,,,,,30,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,19.72,0.330987317,0,31.5,0.689600747,1.3,Mg C ha-1,17.73833333,0.017632786,0.015,15.225,0.017796415,0.008666667,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61.33333333,16.66666667,22,,,10,10,heavy,none,cont,none,,,,,,,,,,,,90,4,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,36.7,0.615985524,1.5,64.6,1.414228834,2.5,Mg C ha-1,11.61611111,0.011546993,0.005666667,10.40777778,0.012165592,0.005555556,g kg-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,low,none,cont,none,,,,,,,,,,,,30,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,72.1,1.210151397,1.7,6.62,0.144925617,0.75,Mg C ha-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,59.5,21,19.5,,,10,10,low,none,cont,none,,,,,,,,,,,,90,4,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,6.27,0.105237854,0.24,3.92,0.085816982,0.12,Mg C ha-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
,223,article,north america,56,56,2,40.81553,-104.7456,1645,325,6.7,,,perennial,cool,0.3264,0.3264,arid,warm,1121,391,6.7,rangeland,shortgrass steppe,1,61,16.5,22.5,,,10,10,heavy,none,cont,none,,,,,,,,,,,,30,2,1.45,0.085875976,0.03,1.45,0.077420517,0.02,g cm-3,1,4.38,0.073515439,0.25,9.05,0.198123389,0.44,Mg C ha-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,g kg-1,,,,,,,g kg-1,0,,,,,,,,,,,,,,,,,,,,,,
